date,time,open,high,low,close,volume
2020.03.01,0:03,0.64695,0.64892,0.64695,0.64779,713
2020.03.02,0:00,0.64779,0.65677,0.64779,0.65334,57093
2020.03.03,0:00,0.65334,0.66452,0.65095,0.65825,56262
2020.03.04,0:00,0.65822,0.66276,0.65769,0.66195,37347
2020.03.05,0:00,0.66195,0.66365,0.65836,0.66127,32798
2020.03.06,0:00,0.66127,0.66571,0.65848,0.66435,45328
2020.03.08,0:03,0.6595,0.66229,0.6595,0.66077,3038
2020.03.09,0:00,0.66078,0.6684,0.63112,0.66063,103780
2020.03.10,0:00,0.66063,0.66077,0.64615,0.65059,89294
2020.03.11,0:00,0.65059,0.65393,0.64728,0.64805,75732
2020.03.12,0:00,0.64805,0.64865,0.62119,0.62855,123116
2020.03.13,0:00,0.62855,0.63252,0.61222,0.61774,100480
2020.03.15,0:03,0.6241,0.6279,0.61061,0.61655,4825
2020.03.16,0:00,0.61655,0.62179,0.60789,0.61224,106755
2020.03.17,0:00,0.61223,0.61486,0.59587,0.59865,95263
2020.03.18,0:00,0.59867,0.60286,0.5701,0.57915,108316
2020.03.19,0:00,0.57921,0.5964,0.55073,0.56673,151680
2020.03.20,0:00,0.56673,0.59853,0.56673,0.58006,131221
2020.03.22,0:03,0.58018,0.58034,0.57047,0.57145,5242
2020.03.23,0:00,0.57151,0.58453,0.56997,0.5842,173457
2020.03.24,0:00,0.5842,0.59898,0.58268,0.59771,131739
2020.03.25,0:00,0.59771,0.60733,0.58936,0.58978,107742
2020.03.26,0:00,0.5898,0.60872,0.587,0.60361,98134
2020.03.27,0:00,0.60361,0.62,0.60224,0.61656,108171
2020.03.29,0:03,0.61502,0.61546,0.61417,0.61517,397
2020.03.30,0:00,0.61517,0.61842,0.61114,0.61698,113390
2020.03.31,0:00,0.61698,0.62136,0.60787,0.61131,137238
2020.04.01,0:00,0.61129,0.61846,0.60387,0.60814,94300
2020.04.02,0:00,0.60814,0.61188,0.60065,0.60624,98284
2020.04.03,0:00,0.60625,0.60753,0.59797,0.59939,82677
2020.04.05,0:03,0.60097,0.60162,0.59843,0.60051,2681
2020.04.06,0:00,0.60053,0.61061,0.59907,0.60822,70352
2020.04.07,0:00,0.60823,0.62078,0.60795,0.61646,62034
2020.04.08,0:00,0.61644,0.62444,0.61152,0.62315,56438
2020.04.09,0:00,0.6232,0.63626,0.61948,0.63318,55605
2020.04.10,0:00,0.63318,0.63675,0.63119,0.63459,17278
2020.04.12,0:03,0.63472,0.63573,0.63257,0.63301,1528
2020.04.13,0:00,0.63301,0.64089,0.63288,0.63919,33154
2020.04.14,0:00,0.63919,0.64443,0.63742,0.64364,45087
2020.04.15,0:00,0.64362,0.6441,0.62837,0.63127,49959
2020.04.16,0:00,0.63127,0.63701,0.62635,0.63549,60752
2020.04.17,0:00,0.63555,0.63848,0.63141,0.63619,53262
2020.04.19,0:03,0.63571,0.6366,0.63456,0.63506,3134
2020.04.20,0:00,0.63506,0.63968,0.63287,0.63421,46058
2020.04.21,0:00,0.63421,0.63465,0.62532,0.62805,54799
2020.04.22,0:00,0.62809,0.63518,0.62795,0.63168,45738
2020.04.23,0:00,0.63168,0.64058,0.62827,0.63735,52205
2020.04.24,0:00,0.63735,0.6396,0.63368,0.63956,38423
2020.04.26,0:03,0.63803,0.63937,0.63797,0.63876,1275
2020.04.27,0:00,0.63876,0.64715,0.63872,0.64582,34940
2020.04.28,0:00,0.6458,0.65136,0.64342,0.64932,39462
2020.04.29,0:00,0.64927,0.65583,0.64917,0.6549,39525
2020.04.30,0:00,0.65491,0.65696,0.64826,0.64944,51236
2020.05.01,0:00,0.64944,0.64981,0.64092,0.64203,36546
2020.05.03,0:03,0.64106,0.64115,0.63792,0.63829,2538
2020.05.04,0:00,0.6383,0.64345,0.63724,0.64233,39911
2020.05.05,0:00,0.64233,0.64759,0.64165,0.64401,41751
2020.05.06,0:00,0.644,0.64526,0.63797,0.63849,40563
2020.05.07,0:00,0.63848,0.65083,0.63783,0.65071,41587
2020.05.08,0:00,0.65071,0.65477,0.64932,0.65294,32949
2020.05.10,0:03,0.65296,0.65316,0.6514,0.65254,1397
2020.05.11,0:00,0.65254,0.65612,0.6456,0.64868,38649
2020.05.12,0:00,0.64867,0.6536,0.64318,0.64768,45009
2020.05.13,0:00,0.6477,0.65238,0.6438,0.64515,57752
2020.05.14,0:00,0.64517,0.64688,0.64033,0.64556,50439
2020.05.15,0:00,0.64556,0.64734,0.64019,0.64155,41063
2020.05.17,0:03,0.64164,0.64264,0.64099,0.64238,1330
2020.05.18,0:00,0.64238,0.65282,0.64197,0.65235,37226
2020.05.19,0:00,0.65235,0.65846,0.65096,0.65358,41814
2020.05.20,0:00,0.65358,0.66159,0.65274,0.65952,38604
2020.05.21,0:00,0.65952,0.65979,0.65487,0.65678,43549
2020.05.22,0:00,0.6568,0.65721,0.65055,0.65356,39158
2020.05.24,0:03,0.65297,0.65424,0.65286,0.65388,1054
2020.05.25,0:00,0.65388,0.65499,0.65195,0.65427,24288
2020.05.26,0:00,0.65427,0.66749,0.65375,0.66476,39492
2020.05.27,0:00,0.66472,0.66802,0.65671,0.66172,56276
2020.05.28,0:00,0.66173,0.6667,0.65879,0.66277,53084
2020.05.29,0:00,0.66279,0.66828,0.66181,0.66674,58233
2020.05.31,0:03,0.66585,0.66691,0.66478,0.66594,2217
2020.06.01,0:00,0.66595,0.68135,0.6653,0.67924,51625
2020.06.02,0:00,0.67924,0.68983,0.67746,0.68914,53999
2020.06.03,0:00,0.68914,0.69834,0.68561,0.69244,66650
2020.06.04,0:00,0.69244,0.69873,0.68819,0.69471,64358
2020.06.05,0:00,0.69472,0.70127,0.69306,0.69653,60347
2020.06.07,0:03,0.6963,0.69883,0.6963,0.69854,1390
2020.06.08,0:00,0.69854,0.7029,0.69617,0.70212,44994
2020.06.09,0:00,0.70214,0.70424,0.68982,0.69585,56511
2020.06.10,0:00,0.69585,0.70639,0.69324,0.69845,64391
2020.06.11,0:00,0.69845,0.69955,0.68185,0.6841,81917
2020.06.12,0:00,0.68409,0.69114,0.67994,0.68701,87516
2020.06.14,0:03,0.68375,0.6845,0.68103,0.68346,2904
2020.06.15,0:00,0.6834,0.69529,0.67762,0.69484,83357
2020.06.16,0:00,0.69486,0.69764,0.68333,0.68849,78471
2020.06.17,0:00,0.6885,0.69224,0.68519,0.68855,63640
2020.06.18,0:00,0.68855,0.69021,0.68354,0.68559,60337
2020.06.19,0:00,0.6856,0.69112,0.68293,0.68343,52125
2020.06.21,0:03,0.68098,0.68308,0.68098,0.68247,2245
2020.06.22,0:00,0.68247,0.69248,0.68137,0.6923,43543
2020.06.23,0:00,0.69229,0.69742,0.68577,0.69321,56588
2020.06.24,0:00,0.69321,0.69615,0.68591,0.68619,57113
2020.06.25,0:00,0.68619,0.68922,0.68468,0.68891,52778
2020.06.26,0:00,0.68891,0.68952,0.68403,0.68603,41158
2020.06.28,0:03,0.68538,0.6861,0.68455,0.68584,1396
2020.06.29,0:00,0.68588,0.68905,0.68414,0.68728,42235
2020.06.30,0:00,0.68728,0.69117,0.68324,0.69009,46750
2020.07.01,0:00,0.6901,0.69434,0.68767,0.69171,46183
2020.07.02,0:00,0.6917,0.69519,0.69012,0.69247,51764
2020.07.03,0:00,0.69247,0.69473,0.69136,0.694,36281
2020.07.05,0:03,0.6928,0.69453,0.69264,0.69434,1487
2020.07.06,0:00,0.69434,0.69872,0.69411,0.69752,40490
2020.07.07,0:00,0.69752,0.69973,0.69217,0.69458,49091
2020.07.08,0:00,0.69455,0.69861,0.6927,0.69802,47101
2020.07.09,0:00,0.69802,0.70007,0.69497,0.69593,51405
2020.07.10,0:00,0.69589,0.6969,0.69233,0.6947,41828
2020.07.12,0:03,0.69479,0.69591,0.69479,0.69565,1997
2020.07.13,0:00,0.69568,0.69928,0.69374,0.6942,48046
2020.07.14,0:00,0.69421,0.69934,0.69209,0.69862,60080
2020.07.15,0:00,0.69872,0.70374,0.69792,0.70031,46420
2020.07.16,0:00,0.70032,0.70137,0.69629,0.69706,47396
2020.07.17,0:00,0.69706,0.70048,0.69691,0.69956,33332
2020.07.19,0:03,0.69848,0.70021,0.69848,0.6998,1287
2020.07.20,0:00,0.69983,0.70186,0.69725,0.70172,34563
2020.07.21,0:00,0.70172,0.71467,0.70154,0.71344,45424
2020.07.22,0:00,0.71345,0.71824,0.71114,0.71382,50057
2020.07.23,0:00,0.71382,0.71614,0.70901,0.71105,46859
2020.07.24,0:00,0.71104,0.7125,0.70634,0.71056,42921
2020.07.26,0:03,0.70843,0.71046,0.70843,0.70946,1728
2020.07.27,0:00,0.70946,0.71598,0.70889,0.71591,43128
2020.07.28,0:00,0.71591,0.71764,0.71125,0.71558,45528
2020.07.29,0:00,0.71558,0.71963,0.71487,0.71873,42934
2020.07.30,0:00,0.71873,0.71974,0.71204,0.71961,51066
2020.07.31,0:00,0.71962,0.7227,0.71331,0.71414,57187
2020.08.02,0:03,0.71281,0.71485,0.7128,0.71479,1845
2020.08.03,0:00,0.7148,0.71494,0.70761,0.71148,39573
2020.08.04,0:00,0.71148,0.71667,0.71056,0.71599,46132
2020.08.05,0:00,0.71599,0.72408,0.71535,0.71987,43579
2020.08.06,0:00,0.71988,0.72391,0.71741,0.72332,50727
2020.08.07,0:00,0.72332,0.72429,0.71442,0.71599,50448
2020.08.09,0:03,0.71586,0.71636,0.71472,0.71487,2154
2020.08.10,0:00,0.71494,0.71839,0.71399,0.71498,33534
2020.08.11,0:00,0.71498,0.71893,0.71347,0.71489,47755
2020.08.12,0:00,0.71489,0.71756,0.71088,0.71648,48968
2020.08.13,0:00,0.71648,0.71876,0.71355,0.71503,42179
2020.08.14,0:00,0.71503,0.71749,0.71319,0.71719,32007
2020.08.16,0:03,0.71632,0.71794,0.71629,0.7176,1198
2020.08.17,0:00,0.71763,0.72274,0.71705,0.72111,31400
2020.08.18,0:00,0.72111,0.72643,0.72086,0.72461,45784
2020.08.19,0:00,0.72458,0.72753,0.71785,0.71895,47451
2020.08.20,0:00,0.71896,0.72021,0.71354,0.71985,49113
2020.08.21,0:00,0.71983,0.72158,0.71392,0.71596,45653
2020.08.23,0:03,0.71511,0.71685,0.71451,0.71682,1135
2020.08.24,0:00,0.71684,0.72037,0.71524,0.7166,37000
2020.08.25,0:00,0.71659,0.71976,0.715,0.71915,36775
2020.08.26,0:00,0.71917,0.72395,0.71871,0.72374,38274
2020.08.27,0:00,0.72374,0.72902,0.72165,0.72566,55574
2020.08.28,0:00,0.72568,0.73655,0.72547,0.73654,52182
2020.08.30,0:03,0.73585,0.73688,0.73584,0.73636,1389
2020.08.31,0:00,0.73636,0.74031,0.73398,0.73765,46395
2020.09.01,0:00,0.73764,0.74134,0.73589,0.73737,60451
2020.09.02,0:00,0.73737,0.73813,0.7301,0.73361,52650
2020.09.03,0:00,0.73364,0.73375,0.72645,0.72651,60119
2020.09.04,0:00,0.72652,0.72987,0.72217,0.72846,55086
2020.09.06,0:03,0.72855,0.72901,0.72727,0.72806,1716
2020.09.07,0:00,0.72809,0.72978,0.72699,0.72785,31336
2020.09.08,0:00,0.72785,0.73087,0.71917,0.72039,52781
2020.09.09,0:00,0.7204,0.72876,0.72,0.72817,46964
2020.09.10,0:00,0.72817,0.73242,0.72474,0.72657,52648
2020.09.11,0:00,0.72658,0.73058,0.72584,0.72814,40496
2020.09.13,0:03,0.72752,0.72888,0.72752,0.72853,975
2020.09.14,0:00,0.72853,0.73034,0.7264,0.72895,32508
2020.09.15,0:00,0.72898,0.73421,0.72666,0.73016,30870
2020.09.16,0:00,0.73017,0.73449,0.7278,0.73047,42435
2020.09.17,0:00,0.73047,0.73176,0.72537,0.73172,57151
2020.09.18,0:00,0.73172,0.73337,0.72823,0.72882,41329
2020.09.20,0:03,0.72958,0.72999,0.72859,0.72934,1382
2020.09.21,0:00,0.72932,0.7324,0.71987,0.72232,50003
2020.09.22,0:00,0.72232,0.72348,0.71542,0.7168,48433
2020.09.23,0:00,0.71681,0.71774,0.70682,0.70743,54711
2020.09.24,0:00,0.70743,0.70808,0.7016,0.70533,61657
2020.09.25,0:00,0.70534,0.70868,0.70056,0.70303,47621
2020.09.27,0:03,0.70293,0.7045,0.70264,0.70399,1293
2020.09.28,0:00,0.70399,0.7079,0.70325,0.70787,42648
2020.09.29,0:00,0.70792,0.71434,0.7074,0.71433,43304
2020.09.30,0:00,0.71434,0.71752,0.70999,0.71694,54100
2020.10.01,0:00,0.71694,0.72091,0.71549,0.71843,54812
2020.10.02,0:00,0.71844,0.71849,0.71305,0.71631,63192
2020.10.04,0:03,0.71652,0.71686,0.71558,0.7166,1256
2020.10.05,0:00,0.71664,0.71931,0.71624,0.71917,37561
2020.10.06,0:00,0.71918,0.72085,0.7095,0.70998,51056
2020.10.07,0:00,0.70998,0.71514,0.70981,0.71384,42885
2020.10.08,0:00,0.71385,0.71758,0.7123,0.71721,37016
2020.10.09,0:00,0.71723,0.72429,0.7168,0.72406,34744
2020.10.11,0:03,0.72261,0.72338,0.72246,0.72295,1612
2020.10.12,0:00,0.72297,0.72347,0.72026,0.72069,33307
2020.10.13,0:00,0.72073,0.72099,0.71501,0.7159,55840
2020.10.14,0:00,0.7159,0.71906,0.71282,0.7136,54725
2020.10.15,0:00,0.71361,0.71484,0.7056,0.7089,63350
2020.10.16,0:00,0.7089,0.70961,0.70704,0.70765,50133
2020.10.18,0:03,0.70757,0.70881,0.70719,0.70827,1275
2020.10.19,0:00,0.70828,0.71147,0.70582,0.70635,47080
2020.10.20,0:00,0.70637,0.70724,0.70206,0.70503,48390
2020.10.21,0:00,0.70506,0.71366,0.7047,0.71136,55047
2020.10.22,0:00,0.71138,0.7125,0.70849,0.71128,50471
2020.10.23,0:00,0.71128,0.7158,0.71008,0.71367,44772
2020.10.25,0:03,0.714,0.71406,0.71152,0.71164,1601
2020.10.26,0:00,0.71163,0.71464,0.71028,0.71192,54339
2020.10.27,0:00,0.71192,0.71468,0.71129,0.71173,49312
2020.10.28,0:00,0.71175,0.71571,0.7038,0.70508,61823
2020.10.29,0:00,0.70514,0.70759,0.70023,0.70284,66888
2020.10.30,0:00,0.70282,0.70721,0.70112,0.70278,68528
2020.11.01,0:03,0.70209,0.70258,0.70158,0.70183,686
2020.11.02,0:00,0.70183,0.70572,0.69909,0.70494,57663
2020.11.03,0:00,0.70494,0.71744,0.70278,0.71627,38756
2020.11.04,0:00,0.71627,0.72214,0.70482,0.71671,83781
2020.11.05,0:00,0.71671,0.7289,0.71448,0.72581,74758
2020.11.06,0:00,0.72581,0.72871,0.72388,0.72592,69243
2020.11.08,0:03,0.72747,0.72797,0.72725,0.72764,541
2020.11.09,0:00,0.72763,0.73397,0.72667,0.72701,83907
2020.11.10,0:00,0.72701,0.7294,0.72523,0.72836,77241
2020.11.11,0:00,0.72841,0.73179,0.72599,0.72767,50492
2020.11.12,0:00,0.72767,0.72937,0.72233,0.72287,50215
2020.11.13,0:00,0.72286,0.7273,0.72213,0.7269,37145
2020.11.15,0:03,0.72612,0.72701,0.72612,0.72652,282
2020.11.16,0:00,0.72653,0.73263,0.72651,0.73131,46699
2020.11.17,0:00,0.73131,0.73397,0.72887,0.72961,40945
2020.11.18,0:00,0.72965,0.73308,0.72717,0.73008,46262
2020.11.19,0:00,0.73008,0.73055,0.72544,0.72731,48329
2020.11.20,0:00,0.72726,0.73237,0.72657,0.73045,44313
2020.11.22,0:03,0.73001,0.73063,0.72991,0.73012,702
2020.11.23,0:00,0.73012,0.73373,0.72652,0.72846,40502
2020.11.24,0:00,0.72847,0.73674,0.72847,0.73579,42020
2020.11.25,0:00,0.73579,0.73733,0.73249,0.73624,41148
2020.11.26,0:00,0.73624,0.73743,0.7352,0.73558,23970
2020.11.27,0:00,0.73558,0.73988,0.73526,0.73837,32575
2020.11.29,0:03,0.73824,0.73899,0.73824,0.73868,254
2020.11.30,0:00,0.73868,0.74072,0.73377,0.73447,44778
2020.12.01,0:00,0.73447,0.7377,0.73415,0.73726,54413
2020.12.02,0:00,0.73726,0.74199,0.73513,0.74133,63727
2020.12.03,0:00,0.74131,0.74493,0.7398,0.74362,54464
2020.12.04,0:00,0.74362,0.74437,0.74099,0.74269,59094
2020.12.06,0:03,0.74291,0.74339,0.74264,0.74314,669
2020.12.07,0:00,0.7431,0.74535,0.73725,0.74158,57167
2020.12.08,0:00,0.74158,0.7435,0.73991,0.74109,55232
2020.12.09,0:00,0.74117,0.74853,0.74047,0.74334,59647
2020.12.10,0:00,0.74334,0.75396,0.74312,0.75318,66306
2020.12.11,0:00,0.75319,0.75718,0.75202,0.75353,59383
2020.12.13,0:03,0.75491,0.75591,0.75475,0.75477,445
2020.12.14,0:00,0.75483,0.7578,0.75242,0.75308,49282
2020.12.15,0:00,0.75302,0.75716,0.7507,0.75515,51443
2020.12.16,0:00,0.75515,0.75787,0.75387,0.75711,54033
2020.12.17,0:00,0.75711,0.76394,0.75672,0.76212,45402
2020.12.18,0:00,0.76212,0.76246,0.75824,0.76214,45288
2020.12.20,0:03,0.75846,0.76041,0.75846,0.7601,563
2020.12.21,0:00,0.7601,0.76063,0.74618,0.75811,89850
2020.12.22,0:00,0.75811,0.75906,0.75167,0.75231,69829
2020.12.23,0:00,0.75241,0.75915,0.75222,0.75733,66334
2020.12.24,0:00,0.75733,0.76064,0.75727,0.75929,43366
2020.12.27,0:03,0.76001,0.7602,0.75858,0.75967,394
2020.12.28,0:00,0.75967,0.76224,0.75572,0.75782,47253
2020.12.29,0:00,0.75783,0.76247,0.75779,0.76045,44939
2020.12.30,0:00,0.76046,0.7686,0.76046,0.7684,47824
2020.12.31,0:00,0.76843,0.7742,0.76842,0.77065,42984
