date,time,open,high,low,close,volume
2020.04.29,0:00,0.60603,0.61381,0.60597,0.61346,56595
2020.04.30,0:00,0.61348,0.6176,0.60983,0.61138,75867
2020.05.01,0:00,0.61138,0.61236,0.60466,0.6059,56887
2020.05.03,0:00,0.60552,0.60552,0.60203,0.60234,3160
2020.05.04,0:00,0.60235,0.60594,0.60084,0.60474,63541
2020.05.05,0:00,0.60474,0.6077,0.60329,0.60626,64136
2020.05.06,0:00,0.60625,0.60734,0.59958,0.60005,60750
2020.05.07,0:00,0.60006,0.60986,0.5995,0.60968,60496
2020.05.08,0:00,0.6097,0.6148,0.60865,0.61372,47995
2020.05.10,0:00,0.61388,0.61408,0.61236,0.61324,1661
2020.05.11,0:00,0.61323,0.61558,0.60537,0.60752,51953
2020.05.12,0:00,0.60751,0.61234,0.60411,0.60854,57228
2020.05.13,0:00,0.60854,0.60983,0.59801,0.59961,86264
2020.05.14,0:00,0.5996,0.60085,0.5957,0.59992,72534
2020.05.15,0:00,0.59996,0.60162,0.59211,0.59311,62669
2020.05.17,0:00,0.594,0.59438,0.59241,0.59394,2534
2020.05.18,0:00,0.59395,0.60497,0.59293,0.6044,52166
2020.05.19,0:00,0.60439,0.61193,0.60342,0.60762,57394
2020.05.20,0:00,0.60761,0.61579,0.60742,0.61472,64168
2020.05.21,0:00,0.61472,0.61499,0.61058,0.61261,69178
2020.05.22,0:00,0.61261,0.61299,0.6081,0.60956,61286
2020.05.24,0:00,0.60927,0.61028,0.60889,0.60995,1053
2020.05.25,0:00,0.60995,0.61085,0.60837,0.60994,37700
2020.05.26,0:00,0.60993,0.62283,0.60943,0.61969,64812
2020.05.27,0:00,0.61965,0.62325,0.61511,0.61854,88745
2020.05.28,0:00,0.61854,0.62283,0.61699,0.62015,86318
2020.05.29,0:00,0.62019,0.624,0.61695,0.62048,98395
2020.05.31,0:00,0.61939,0.62065,0.61855,0.61963,2695
2020.06.01,0:00,0.61963,0.63018,0.61925,0.62915,79586
2020.06.02,0:00,0.62914,0.63725,0.62631,0.63656,91164
2020.06.03,0:00,0.63654,0.64436,0.63623,0.64287,101033
2020.06.04,0:00,0.64288,0.64781,0.64038,0.64654,93943
2020.06.05,0:00,0.64655,0.65283,0.6459,0.65074,97120
2020.06.07,0:00,0.65012,0.65284,0.65012,0.6519,1205
2020.06.08,0:00,0.6519,0.65671,0.65082,0.65593,65505
2020.06.09,0:00,0.65596,0.65802,0.6469,0.65078,81887
2020.06.10,0:00,0.65078,0.65844,0.6495,0.65263,92165
2020.06.11,0:00,0.65263,0.65387,0.64054,0.64223,122168
2020.06.12,0:00,0.6422,0.64772,0.63939,0.64487,123757
2020.06.14,0:00,0.6441,0.64535,0.64125,0.64246,3992
2020.06.15,0:00,0.64249,0.64961,0.63811,0.64933,118731
2020.06.16,0:00,0.64937,0.65066,0.6412,0.6449,108045
2020.06.17,0:00,0.64491,0.64795,0.64298,0.64562,91266
2020.06.18,0:00,0.64566,0.64663,0.64185,0.64316,100799
2020.06.19,0:00,0.64317,0.64575,0.64005,0.6408,89648
2020.06.21,0:00,0.63835,0.64005,0.63835,0.63993,2503
2020.06.22,0:00,0.63992,0.64944,0.6394,0.64896,70013
2020.06.23,0:00,0.64896,0.65333,0.64365,0.64947,103790
2020.06.24,0:00,0.64953,0.65142,0.64049,0.64058,93650
2020.06.25,0:00,0.6406,0.64425,0.63989,0.64329,82683
2020.06.26,0:00,0.64328,0.64506,0.64023,0.64218,61739
2020.06.28,0:00,0.64053,0.64171,0.64052,0.6416,2272
2020.06.29,0:00,0.64163,0.64433,0.64041,0.64273,62735
2020.06.30,0:00,0.64272,0.64615,0.63852,0.64514,68131
2020.07.01,0:00,0.64514,0.64925,0.64402,0.6481,63930
2020.07.02,0:00,0.64811,0.65369,0.64751,0.65122,61444
2020.07.03,0:00,0.65121,0.65377,0.65011,0.65293,38927
2020.07.05,0:00,0.65223,0.65395,0.65176,0.65376,914
2020.07.06,0:00,0.65379,0.65662,0.65321,0.65551,53865
2020.07.07,0:00,0.65551,0.65805,0.65194,0.65475,61559
2020.07.08,0:00,0.65474,0.65795,0.65298,0.65723,61785
2020.07.09,0:00,0.65728,0.66007,0.65511,0.65693,73874
2020.07.10,0:00,0.65693,0.65886,0.65463,0.65715,62884
2020.07.12,0:00,0.65649,0.65802,0.65649,0.65783,1506
2020.07.13,0:00,0.65785,0.65936,0.65376,0.65405,65457
2020.07.14,0:00,0.65405,0.65448,0.6503,0.65415,80271
2020.07.15,0:00,0.65421,0.6584,0.65386,0.65746,61664
2020.07.16,0:00,0.65748,0.65783,0.65279,0.65376,57219
2020.07.17,0:00,0.65377,0.65659,0.65324,0.65566,35745
2020.07.19,0:00,0.65499,0.65602,0.65451,0.6557,1224
2020.07.20,0:00,0.65573,0.65786,0.65386,0.65755,37088
2020.07.21,0:00,0.65756,0.665,0.65591,0.66443,49876
2020.07.22,0:00,0.66434,0.66894,0.66326,0.66587,60218
2020.07.23,0:00,0.66586,0.66898,0.66255,0.66387,70464
2020.07.24,0:00,0.66388,0.66538,0.6615,0.66419,65179
2020.07.26,0:00,0.66287,0.66472,0.66209,0.66395,1712
2020.07.27,0:00,0.66396,0.66933,0.66358,0.66908,60181
2020.07.28,0:00,0.66907,0.67028,0.66331,0.66573,70050
2020.07.29,0:00,0.66574,0.66797,0.66412,0.66657,61521
2020.07.30,0:00,0.66659,0.67015,0.66201,0.66956,75338
2020.07.31,0:00,0.66959,0.67155,0.66231,0.66302,100009
2020.08.02,0:00,0.66256,0.664,0.66232,0.66382,2108
2020.08.03,0:00,0.66381,0.66426,0.65753,0.66119,69698
2020.08.04,0:00,0.66119,0.66442,0.65892,0.66377,61756
2020.08.05,0:00,0.66378,0.66737,0.66301,0.66498,59133
2020.08.06,0:00,0.665,0.66907,0.66281,0.66857,70916
2020.08.07,0:00,0.66857,0.66904,0.65887,0.65982,70342
2020.08.09,0:00,0.66079,0.66098,0.65918,0.65918,1265
2020.08.10,0:00,0.65922,0.66119,0.65781,0.65898,45968
2020.08.11,0:00,0.65895,0.66268,0.65676,0.65708,72456
2020.08.12,0:00,0.65706,0.65992,0.65241,0.65775,70937
2020.08.13,0:00,0.65774,0.65985,0.65367,0.65483,62328
2020.08.14,0:00,0.65481,0.65592,0.65264,0.6541,46616
2020.08.16,0:00,0.65431,0.65522,0.65402,0.65403,880
2020.08.17,0:00,0.65404,0.65737,0.65194,0.65517,55113
2020.08.18,0:00,0.65515,0.66092,0.65341,0.66041,67997
2020.08.19,0:00,0.6604,0.66516,0.65541,0.6561,86181
2020.08.20,0:00,0.65609,0.65711,0.64888,0.65351,90672
2020.08.21,0:00,0.65351,0.65495,0.65166,0.65413,91463
2020.08.23,0:00,0.65301,0.65438,0.65296,0.65436,1264
2020.08.24,0:00,0.65439,0.65649,0.65218,0.65267,71602
2020.08.25,0:00,0.65266,0.65584,0.65152,0.65461,73910
2020.08.26,0:00,0.65458,0.66269,0.65435,0.6626,79398
2020.08.27,0:00,0.66258,0.66751,0.66003,0.66402,109612
2020.08.28,0:00,0.66399,0.67439,0.66372,0.67412,93448
2020.08.30,0:00,0.67296,0.67421,0.67278,0.67351,1222
2020.08.31,0:00,0.67348,0.67636,0.67191,0.67344,84129
2020.09.01,0:00,0.67342,0.67792,0.67301,0.67604,93841
2020.09.02,0:00,0.67603,0.6789,0.67417,0.67678,75326
2020.09.03,0:00,0.67679,0.67728,0.66935,0.66997,98590
2020.09.04,0:00,0.66995,0.67351,0.66675,0.672,100300
2020.09.06,0:00,0.67141,0.67218,0.67066,0.67119,1933
2020.09.07,0:00,0.67118,0.67172,0.66901,0.66948,62272
2020.09.08,0:00,0.66947,0.67071,0.66012,0.66079,93913
2020.09.09,0:00,0.66077,0.66873,0.66041,0.66839,86639
2020.09.10,0:00,0.66836,0.67087,0.6639,0.66511,88019
2020.09.11,0:00,0.66508,0.66951,0.66411,0.66666,70263
2020.09.13,0:00,0.66596,0.66743,0.66578,0.6673,735
2020.09.14,0:00,0.66729,0.67178,0.66684,0.67031,61020
2020.09.15,0:00,0.67028,0.67366,0.66836,0.67129,61901
2020.09.16,0:00,0.67128,0.67591,0.67026,0.67365,93967
2020.09.17,0:00,0.67362,0.67617,0.6675,0.67615,102934
2020.09.18,0:00,0.67614,0.67978,0.67557,0.67598,79750
2020.09.20,0:00,0.67643,0.67677,0.67555,0.67596,1608
2020.09.21,0:00,0.67595,0.67779,0.66516,0.66633,104758
2020.09.22,0:00,0.66633,0.66874,0.66224,0.66286,85579
2020.09.23,0:00,0.66286,0.66478,0.65355,0.65508,98060
2020.09.24,0:00,0.65504,0.65619,0.65116,0.655,94716
2020.09.25,0:00,0.65499,0.65921,0.6528,0.65446,91354
2020.09.27,0:00,0.65438,0.65569,0.65436,0.65512,960
2020.09.28,0:00,0.65504,0.65678,0.65397,0.6557,74428
2020.09.29,0:00,0.65578,0.66026,0.65523,0.65959,68580
2020.09.30,0:00,0.65962,0.6629,0.65694,0.66267,90875
2020.10.01,0:00,0.66265,0.66572,0.66164,0.665,76601
2020.10.02,0:00,0.66498,0.66548,0.66135,0.66352,95412
2020.10.04,0:00,0.66327,0.66439,0.66325,0.66366,1032
2020.10.05,0:00,0.66364,0.66543,0.66296,0.66483,57646
2020.10.06,0:00,0.66484,0.66581,0.65771,0.6582,78040
2020.10.07,0:00,0.6582,0.66005,0.65711,0.6577,61320
2020.10.08,0:00,0.6577,0.65967,0.65465,0.65845,57507
2020.10.09,0:00,0.65842,0.66729,0.65841,0.66703,51409
2020.10.11,0:00,0.66549,0.66676,0.66525,0.66642,1861
2020.10.12,0:00,0.66647,0.66702,0.66412,0.66472,46217
2020.10.13,0:00,0.66471,0.66709,0.66285,0.66474,65213
2020.10.14,0:00,0.66473,0.66823,0.66443,0.66503,63740
2020.10.15,0:00,0.6651,0.66624,0.65761,0.65983,67512
2020.10.16,0:00,0.65983,0.66192,0.65868,0.66052,61129
2020.10.18,0:00,0.66055,0.66147,0.6601,0.6609,1078
2020.10.19,0:00,0.66092,0.66462,0.65958,0.6597,52184
2020.10.20,0:00,0.65969,0.65974,0.65529,0.6581,56024
2020.10.21,0:00,0.65812,0.66778,0.65771,0.66549,65163
2020.10.22,0:00,0.66548,0.66886,0.66323,0.66776,62073
2020.10.23,0:00,0.66775,0.67049,0.66562,0.66846,56184
2020.10.25,0:00,0.66758,0.66905,0.66756,0.66761,1929
2020.10.26,0:00,0.6676,0.66976,0.66702,0.66763,69454
2020.10.27,0:00,0.66762,0.67242,0.66747,0.66992,59192
2020.10.28,0:00,0.66991,0.67198,0.66285,0.6644,77459
2020.10.29,0:00,0.66439,0.66597,0.65968,0.66268,84995
2020.10.30,0:00,0.66266,0.66711,0.6598,0.66129,89802
2020.11.01,0:00,0.66035,0.66104,0.65923,0.65977,4619
2020.11.02,0:00,0.65975,0.66354,0.65892,0.66315,76650
2020.11.03,0:00,0.66314,0.67319,0.66214,0.67279,78476
2020.11.04,0:00,0.67277,0.67442,0.66141,0.6699,139776
2020.11.05,0:00,0.6699,0.67779,0.66789,0.67641,98015
2020.11.06,0:00,0.67639,0.68021,0.67602,0.67724,81855
2020.11.08,0:00,0.67844,0.68005,0.67829,0.67963,3704
2020.11.09,0:00,0.67965,0.6855,0.67894,0.68244,123264
2020.11.10,0:00,0.68244,0.68399,0.68036,0.68271,92019
2020.11.11,0:00,0.68272,0.69039,0.6809,0.69013,74713
2020.11.12,0:00,0.69012,0.69146,0.68287,0.68381,59530
2020.11.13,0:00,0.6838,0.68489,0.68106,0.68474,49033
2020.11.15,0:00,0.68385,0.68753,0.68385,0.68699,2298
2020.11.16,0:00,0.68698,0.69096,0.68623,0.69067,54529
2020.11.17,0:00,0.69066,0.6919,0.68754,0.6891,56940
2020.11.18,0:00,0.68908,0.69453,0.68756,0.69187,56764
2020.11.19,0:00,0.69186,0.69285,0.68788,0.69049,70563
2020.11.20,0:00,0.69049,0.69509,0.69049,0.69303,63988
2020.11.22,0:00,0.6926,0.69461,0.6926,0.69449,3709
2020.11.23,0:00,0.69448,0.69678,0.68969,0.69295,59810
2020.11.24,0:00,0.69295,0.70048,0.69243,0.69784,66067
2020.11.25,0:00,0.69786,0.7015,0.69602,0.70032,60036
2020.11.26,0:00,0.70032,0.7014,0.69929,0.70026,39068
2020.11.27,0:00,0.70027,0.70396,0.7002,0.70196,44201
2020.11.29,0:00,0.70293,0.7043,0.70257,0.70347,1578
2020.11.30,0:00,0.70345,0.70509,0.70099,0.7019,62607
2020.12.01,0:00,0.70188,0.70733,0.70187,0.70691,62858
2020.12.02,0:00,0.7069,0.70841,0.70319,0.70706,66958
2020.12.03,0:00,0.70706,0.71043,0.7051,0.70706,62177
2020.12.04,0:00,0.70704,0.70792,0.70277,0.70403,64834
2020.12.06,0:00,0.7037,0.70494,0.7037,0.70402,3584
2020.12.07,0:00,0.70401,0.70641,0.70056,0.70384,64946
2020.12.08,0:00,0.70384,0.70537,0.70234,0.70398,66658
2020.12.09,0:00,0.70388,0.70948,0.7011,0.70154,79159
2020.12.10,0:00,0.70154,0.70994,0.7014,0.70922,77613
2020.12.11,0:00,0.70925,0.71136,0.70741,0.70861,67513
2020.12.13,0:00,0.70968,0.71029,0.70906,0.70978,2724
2020.12.14,0:00,0.70976,0.71204,0.70765,0.7084,57007
2020.12.15,0:00,0.70839,0.70983,0.70594,0.70869,64189
2020.12.16,0:00,0.70868,0.71209,0.70539,0.71084,66097
2020.12.17,0:00,0.71081,0.71715,0.71018,0.71462,58111
2020.12.18,0:00,0.7146,0.71524,0.71103,0.71405,62426
2020.12.20,0:00,0.71098,0.71253,0.71026,0.71038,3082
2020.12.21,0:00,0.71037,0.71137,0.70027,0.70958,109455
2020.12.22,0:00,0.70958,0.70995,0.70312,0.70552,84540
2020.12.23,0:00,0.70548,0.71046,0.703,0.70997,81152
2020.12.24,0:00,0.70983,0.71178,0.70599,0.70948,54259
2020.12.27,0:00,0.71018,0.71182,0.71018,0.71159,5180
2020.12.28,0:00,0.71159,0.71393,0.70835,0.71065,64486
2020.12.29,0:00,0.71066,0.71645,0.71056,0.71492,68844
2020.12.30,0:00,0.71496,0.72155,0.71459,0.72142,72649
2020.12.31,0:00,0.72141,0.72411,0.7182,0.71835,69292
