date,time,open,high,low,close,volume
2020.03.23,0:00,1.44838,1.45596,1.4337,1.4481,283590
2020.03.24,0:00,1.44809,1.45315,1.43747,1.44328,218870
2020.03.25,0:00,1.44328,1.44621,1.41779,1.42161,198797
2020.03.26,0:00,1.42161,1.4276,1.40103,1.40644,187197
2020.03.27,0:00,1.40643,1.41545,1.39213,1.39758,183932
2020.03.29,0:00,1.40175,1.40759,1.40168,1.4074,3614
2020.03.30,0:00,1.4074,1.4184,1.40119,1.41649,176854
2020.03.31,0:00,1.41648,1.43495,1.40113,1.40934,195749
2020.04.01,0:00,1.40934,1.42718,1.40655,1.41602,168710
2020.04.02,0:00,1.41601,1.42987,1.40787,1.41194,162030
2020.04.03,0:00,1.41191,1.42242,1.4095,1.41976,154875
2020.04.05,0:00,1.42233,1.42564,1.42219,1.42413,3514
2020.04.06,0:00,1.42412,1.42617,1.40834,1.41416,161592
2020.04.07,0:00,1.41415,1.41436,1.39452,1.40189,171342
2020.04.08,0:00,1.4019,1.40814,1.39909,1.40241,142991
2020.04.09,0:00,1.40241,1.40774,1.39311,1.39824,162836
2020.04.10,0:00,1.39829,1.40087,1.39456,1.3951,35831
2020.04.12,0:00,1.39245,1.40005,1.39236,1.39805,3189
2020.04.13,0:00,1.39805,1.39874,1.38556,1.388,106890
2020.04.14,0:00,1.388,1.3925,1.38627,1.38811,112223
2020.04.15,0:00,1.38808,1.41321,1.38764,1.41186,127423
2020.04.16,0:00,1.41186,1.41824,1.40156,1.40402,136560
2020.04.17,0:00,1.40401,1.41177,1.40049,1.40079,124273
2020.04.19,0:00,1.40156,1.40519,1.4015,1.40427,2430
2020.04.20,0:00,1.40427,1.41539,1.40314,1.41246,126553
2020.04.21,0:00,1.41245,1.4265,1.41136,1.41993,190067
2020.04.22,0:00,1.41993,1.42379,1.41149,1.41633,145913
2020.04.23,0:00,1.41633,1.41982,1.40003,1.40708,143021
2020.04.24,0:00,1.40708,1.41202,1.40239,1.40933,112256
2020.04.26,0:00,1.40865,1.4117,1.40865,1.41145,2153
2020.04.27,0:00,1.41145,1.41164,1.40152,1.40256,109762
2020.04.28,0:00,1.40256,1.40727,1.3936,1.3999,116613
2020.04.29,0:00,1.3999,1.40008,1.38767,1.38782,107401
2020.04.30,0:00,1.38782,1.3969,1.38503,1.39538,129187
2020.05.01,0:00,1.39543,1.41093,1.39491,1.40886,109899
2020.05.03,0:00,1.40827,1.41264,1.40773,1.41254,4173
2020.05.04,0:00,1.41254,1.41523,1.40512,1.40845,109726
2020.05.05,0:00,1.40843,1.40948,1.4008,1.40357,106432
2020.05.06,0:00,1.40357,1.41731,1.4023,1.41716,119086
2020.05.07,0:00,1.41715,1.41726,1.39531,1.39634,112606
2020.05.08,0:00,1.39633,1.3983,1.39085,1.39226,86491
2020.05.10,0:00,1.39324,1.39437,1.39324,1.39413,2474
2020.05.11,0:00,1.39413,1.40427,1.39003,1.40147,93167
2020.05.12,0:00,1.40147,1.40802,1.39724,1.4066,93885
2020.05.13,0:00,1.40661,1.41151,1.40064,1.4097,123119
2020.05.14,0:00,1.4097,1.41411,1.40323,1.40472,122076
2020.05.15,0:00,1.40472,1.41174,1.40185,1.41093,107743
2020.05.17,0:00,1.41035,1.41141,1.40896,1.40934,2775
2020.05.18,0:00,1.40934,1.40968,1.39384,1.3939,93457
2020.05.19,0:00,1.3939,1.39693,1.38665,1.3939,109342
2020.05.20,0:00,1.39391,1.39505,1.38681,1.39028,94071
2020.05.21,0:00,1.39026,1.39707,1.38914,1.3949,102428
2020.05.22,0:00,1.3949,1.40486,1.39412,1.40008,95832
2020.05.24,0:00,1.39908,1.40029,1.39826,1.3988,1525
2020.05.25,0:00,1.3988,1.40077,1.39686,1.398,71318
2020.05.26,0:00,1.398,1.39826,1.37572,1.37781,89243
2020.05.27,0:00,1.37781,1.38224,1.37277,1.3759,119815
2020.05.28,0:00,1.3759,1.37898,1.37341,1.37776,125858
2020.05.29,0:00,1.37776,1.38326,1.37145,1.37707,132059
2020.05.31,0:00,1.37738,1.38007,1.37561,1.37799,3664
2020.06.01,0:00,1.37801,1.37868,1.35584,1.35752,114433
2020.06.02,0:00,1.35753,1.35854,1.34839,1.35263,110462
2020.06.03,0:00,1.35263,1.35724,1.34801,1.35033,126686
2020.06.04,0:00,1.35034,1.35412,1.34682,1.34915,120737
2020.06.05,0:00,1.34914,1.35132,1.33914,1.34207,121935
2020.06.07,0:00,1.34088,1.34225,1.34003,1.34107,2023
2020.06.08,0:00,1.34109,1.34368,1.33566,1.33824,107352
2020.06.09,0:00,1.33824,1.34882,1.33597,1.34192,124267
2020.06.10,0:00,1.34194,1.34379,1.33154,1.34122,147681
2020.06.11,0:00,1.34125,1.36513,1.34008,1.36307,199925
2020.06.12,0:00,1.36308,1.36666,1.35272,1.35821,209476
2020.06.14,0:00,1.36027,1.36423,1.36013,1.36264,4404
2020.06.15,0:00,1.36264,1.36861,1.3535,1.35364,190884
2020.06.16,0:00,1.35375,1.3623,1.3505,1.35495,172393
2020.06.17,0:00,1.35499,1.35946,1.35121,1.35653,164581
2020.06.18,0:00,1.35653,1.36164,1.35222,1.35962,163546
2020.06.19,0:00,1.35962,1.36177,1.35476,1.36044,135251
2020.06.21,0:00,1.36127,1.36302,1.36112,1.36148,3493
2020.06.22,0:00,1.36149,1.36268,1.3512,1.35132,118447
2020.06.23,0:00,1.35132,1.35711,1.34859,1.35509,136768
2020.06.24,0:00,1.35509,1.36465,1.35279,1.36428,143924
2020.06.25,0:00,1.36428,1.36701,1.36076,1.36355,127543
2020.06.26,0:00,1.36354,1.37155,1.36278,1.36876,105433
2020.06.28,0:00,1.36765,1.36981,1.36746,1.36797,2397
2020.06.29,0:00,1.36801,1.37052,1.36472,1.36556,116367
2020.06.30,0:00,1.36556,1.36998,1.357,1.35741,109409
2020.07.01,0:00,1.3574,1.36014,1.35457,1.35842,100632
2020.07.02,0:00,1.35841,1.36241,1.35602,1.35632,100883
2020.07.03,0:00,1.35632,1.35817,1.35442,1.35457,75249
2020.07.05,0:00,1.35645,1.35645,1.35477,1.35525,1466
2020.07.06,0:00,1.35524,1.356,1.35198,1.35403,82092
2020.07.07,0:00,1.35399,1.36099,1.35248,1.36063,95276
2020.07.08,0:00,1.36065,1.36238,1.34928,1.35195,90198
2020.07.09,0:00,1.35194,1.35944,1.3491,1.35845,99958
2020.07.10,0:00,1.35845,1.36315,1.35752,1.35941,93340
2020.07.12,0:00,1.35857,1.35925,1.35837,1.35864,2235
2020.07.13,0:00,1.35864,1.3612,1.35365,1.36081,88624
2020.07.14,0:00,1.36082,1.36462,1.35952,1.36002,116028
2020.07.15,0:00,1.36001,1.36072,1.35047,1.35087,97120
2020.07.16,0:00,1.35085,1.35814,1.35017,1.35793,80146
2020.07.17,0:00,1.35792,1.35891,1.35653,1.3582,58917
2020.07.19,0:00,1.35713,1.35868,1.35713,1.35802,1987
2020.07.20,0:00,1.35799,1.35999,1.35258,1.35307,64351
2020.07.21,0:00,1.35307,1.35312,1.34251,1.34488,71938
2020.07.22,0:00,1.34485,1.34833,1.33997,1.3415,82948
2020.07.23,0:00,1.34151,1.34275,1.33513,1.33976,93986
2020.07.24,0:00,1.33974,1.34452,1.33771,1.34186,95966
2020.07.26,0:00,1.34232,1.34255,1.34141,1.34244,2416
2020.07.27,0:00,1.34244,1.34313,1.33425,1.33434,93379
2020.07.28,0:00,1.33436,1.34072,1.33313,1.33829,84182
2020.07.29,0:00,1.33829,1.3387,1.33332,1.33377,86176
2020.07.30,0:00,1.33376,1.34597,1.3334,1.34191,111839
2020.07.31,0:00,1.34189,1.34359,1.33722,1.34112,112674
2020.08.02,0:00,1.34023,1.34076,1.33924,1.33988,1889
2020.08.03,0:00,1.33987,1.34511,1.33802,1.33957,84750
2020.08.04,0:00,1.33956,1.34206,1.33119,1.33134,82267
2020.08.05,0:00,1.33135,1.33152,1.32336,1.32642,82835
2020.08.06,0:00,1.3264,1.33231,1.32438,1.33083,94477
2020.08.07,0:00,1.3308,1.33984,1.3306,1.33828,98592
2020.08.09,0:00,1.33905,1.33939,1.33671,1.33885,1786
2020.08.10,0:00,1.33885,1.33947,1.3334,1.336,64676
2020.08.11,0:00,1.33602,1.3361,1.32708,1.33001,95025
2020.08.12,0:00,1.32999,1.33472,1.32292,1.32471,102587
2020.08.13,0:00,1.3247,1.32514,1.31919,1.32228,99581
2020.08.14,0:00,1.32228,1.32716,1.32063,1.32664,74649
2020.08.16,0:00,1.32374,1.32631,1.32356,1.32586,781
2020.08.17,0:00,1.32586,1.32626,1.31921,1.32266,63536
2020.08.18,0:00,1.32263,1.32317,1.31519,1.31605,85755
2020.08.19,0:00,1.31604,1.3227,1.31332,1.32082,86773
2020.08.20,0:00,1.32084,1.32446,1.31683,1.31807,102061
2020.08.21,0:00,1.31806,1.32341,1.3159,1.31725,91663
2020.08.23,0:00,1.31743,1.31843,1.31711,1.31726,1823
2020.08.24,0:00,1.31724,1.32385,1.31344,1.32187,78425
2020.08.25,0:00,1.32185,1.32394,1.31676,1.31715,79336
2020.08.26,0:00,1.31714,1.32052,1.31321,1.31434,76506
2020.08.27,0:00,1.31425,1.31664,1.31016,1.31278,106729
2020.08.28,0:00,1.31277,1.31327,1.30472,1.30991,104025
2020.08.30,0:00,1.30934,1.30935,1.30851,1.30898,1467
2020.08.31,0:00,1.30897,1.31044,1.30202,1.30439,95446
2020.09.01,0:00,1.30447,1.30867,1.29942,1.30616,109337
2020.09.02,0:00,1.30613,1.30955,1.30375,1.30467,96549
2020.09.03,0:00,1.30466,1.3162,1.30417,1.31331,125846
2020.09.04,0:00,1.31329,1.31408,1.30443,1.30619,129367
2020.09.06,0:00,1.30503,1.30844,1.305,1.30754,3237
2020.09.07,0:00,1.30754,1.3116,1.30671,1.30925,73773
2020.09.08,0:00,1.30923,1.32571,1.30865,1.32424,134055
2020.09.09,0:00,1.32422,1.32593,1.31413,1.31463,118749
2020.09.10,0:00,1.31463,1.32022,1.31191,1.31893,116372
2020.09.11,0:00,1.31892,1.32076,1.3151,1.31771,92079
2020.09.13,0:00,1.31791,1.31896,1.31791,1.31845,1326
2020.09.14,0:00,1.31844,1.31968,1.31531,1.31733,73496
2020.09.15,0:00,1.31732,1.32024,1.31346,1.31876,65471
2020.09.16,0:00,1.3188,1.32005,1.31277,1.31716,92679
2020.09.17,0:00,1.31712,1.32471,1.31465,1.31467,105350
2020.09.18,0:00,1.31465,1.32089,1.31371,1.32023,88361
2020.09.20,0:00,1.31945,1.32089,1.31921,1.32016,1940
2020.09.21,0:00,1.32015,1.33207,1.31713,1.33105,104220
2020.09.22,0:00,1.33103,1.33459,1.32839,1.33048,95774
2020.09.23,0:00,1.33046,1.33858,1.32942,1.33827,100431
2020.09.24,0:00,1.33826,1.34183,1.33256,1.33541,113247
2020.09.25,0:00,1.3354,1.34182,1.33389,1.33927,83092
2020.09.27,0:00,1.33819,1.33865,1.33747,1.33809,1736
2020.09.28,0:00,1.33815,1.34034,1.33543,1.33674,79146
2020.09.29,0:00,1.33673,1.34187,1.3352,1.3383,78390
2020.09.30,0:00,1.33829,1.34204,1.33017,1.33088,118901
2020.10.01,0:00,1.33088,1.33222,1.32675,1.32812,96847
2020.10.02,0:00,1.3281,1.33313,1.3281,1.3307,127790
2020.10.04,0:00,1.32981,1.33035,1.32958,1.32981,2260
2020.10.05,0:00,1.3298,1.32993,1.32534,1.32557,74647
2020.10.06,0:00,1.32557,1.33219,1.32423,1.3321,93352
2020.10.07,0:00,1.33209,1.33408,1.32515,1.32536,76379
2020.10.08,0:00,1.32535,1.3266,1.31909,1.31953,73223
2020.10.09,0:00,1.31951,1.31963,1.31097,1.31186,76429
2020.10.11,0:00,1.3127,1.31317,1.31126,1.31301,3453
2020.10.12,0:00,1.31301,1.31431,1.31014,1.31137,56506
2020.10.13,0:00,1.31135,1.31471,1.30994,1.31443,83324
2020.10.14,0:00,1.31442,1.31632,1.31165,1.31524,86122
2020.10.15,0:00,1.31523,1.32593,1.31452,1.32261,111515
2020.10.16,0:00,1.32264,1.32377,1.31771,1.31928,86973
2020.10.18,0:00,1.3188,1.31938,1.31794,1.31873,1664
2020.10.19,0:00,1.31872,1.31934,1.31505,1.31901,78061
2020.10.20,0:00,1.319,1.3204,1.31045,1.31207,78498
2020.10.21,0:00,1.31209,1.31524,1.30811,1.31466,84011
2020.10.22,0:00,1.31464,1.31776,1.3124,1.31262,80565
2020.10.23,0:00,1.31259,1.31603,1.31093,1.31259,75300
2020.10.25,0:00,1.31253,1.31616,1.31253,1.31613,2807
2020.10.26,0:00,1.31611,1.32252,1.31399,1.32116,83655
2020.10.27,0:00,1.32116,1.32123,1.31423,1.31961,78935
2020.10.28,0:00,1.31955,1.33338,1.31795,1.33124,111845
2020.10.29,0:00,1.33124,1.33898,1.3278,1.33221,116957
2020.10.30,0:00,1.33222,1.33486,1.32799,1.33239,119140
2020.11.01,0:00,1.33112,1.33704,1.33112,1.33687,4927
2020.11.02,0:00,1.33688,1.33702,1.32154,1.32206,109999
2020.11.03,0:00,1.32206,1.3234,1.31001,1.31033,96809
2020.11.04,0:00,1.31031,1.32993,1.30956,1.3127,174987
2020.11.05,0:00,1.31272,1.31783,1.30283,1.30834,139374
2020.11.06,0:00,1.30834,1.30968,1.30194,1.30604,108114
2020.11.08,0:00,1.3046,1.30508,1.30194,1.30231,4332
2020.11.09,0:00,1.30229,1.30311,1.29283,1.30078,156686
2020.11.10,0:00,1.30077,1.30509,1.29851,1.30315,117949
2020.11.11,0:00,1.30312,1.30776,1.30087,1.3059,81960
2020.11.12,0:00,1.30589,1.31498,1.30562,1.31378,81318
2020.11.13,0:00,1.3138,1.31725,1.31163,1.31307,66554
2020.11.15,0:00,1.31351,1.31403,1.3118,1.31244,2766
2020.11.16,0:00,1.31243,1.31285,1.30654,1.30756,71471
2020.11.17,0:00,1.30754,1.31166,1.30636,1.31055,73624
2020.11.18,0:00,1.3106,1.31178,1.30343,1.30891,74256
2020.11.19,0:00,1.30889,1.31232,1.30526,1.30878,86643
2020.11.20,0:00,1.30877,1.30972,1.30391,1.30928,80193
2020.11.22,0:00,1.30833,1.30946,1.30813,1.30849,2886
2020.11.23,0:00,1.30847,1.31126,1.30455,1.30747,79631
2020.11.24,0:00,1.30745,1.30909,1.29926,1.29963,91943
2020.11.25,0:00,1.29961,1.30292,1.29866,1.30023,89929
2020.11.26,0:00,1.30032,1.30233,1.29905,1.30212,65224
2020.11.27,0:00,1.3021,1.30251,1.29721,1.29945,67608
2020.11.29,0:00,1.29971,1.29971,1.29777,1.29837,1902
2020.11.30,0:00,1.29832,1.30099,1.29235,1.29917,93965
2020.12.01,0:00,1.29915,1.29922,1.2928,1.29338,103970
2020.12.02,0:00,1.29336,1.29587,1.29103,1.29176,106586
2020.12.03,0:00,1.29178,1.29413,1.28522,1.28682,93167
2020.12.04,0:00,1.28681,1.28739,1.27726,1.27853,93363
2020.12.06,0:00,1.27761,1.279,1.27739,1.27821,4683
2020.12.07,0:00,1.2782,1.2833,1.27774,1.28037,93119
2020.12.08,0:00,1.28039,1.28258,1.27678,1.28163,90583
2020.12.09,0:00,1.28164,1.28335,1.27694,1.28278,89924
2020.12.10,0:00,1.28276,1.28277,1.27068,1.27416,108682
2020.12.11,0:00,1.27416,1.27926,1.27196,1.27694,99915
2020.12.13,0:00,1.27504,1.27607,1.2745,1.27515,2458
2020.12.14,0:00,1.27514,1.27899,1.272,1.27612,89992
2020.12.15,0:00,1.2761,1.27714,1.26879,1.26992,91598
2020.12.16,0:00,1.26991,1.27894,1.26991,1.27476,104236
2020.12.17,0:00,1.27478,1.27505,1.26886,1.27323,85568
2020.12.18,0:00,1.27322,1.27985,1.27285,1.27822,81106
2020.12.20,0:00,1.27967,1.28115,1.27836,1.28104,2958
2020.12.21,0:00,1.28103,1.29565,1.28062,1.28526,137333
2020.12.22,0:00,1.28524,1.29335,1.28469,1.28921,103471
2020.12.23,0:00,1.28923,1.29149,1.28339,1.28433,88771
2020.12.24,0:00,1.28451,1.28798,1.2813,1.28568,64064
2020.12.27,0:00,1.28546,1.2855,1.28324,1.28406,4960
2020.12.28,0:00,1.28406,1.28757,1.28138,1.28431,91001
2020.12.29,0:00,1.2843,1.28437,1.27798,1.28223,83649
2020.12.30,0:00,1.28221,1.28269,1.27496,1.27517,80641
2020.12.31,0:00,1.27513,1.277,1.27139,1.27334,85062
